source,target,time,prob2
2,1,2009-04-23 22:30:59,0
2,46,2009-04-23 22:30:59,0.364
2,57,2009-04-23 22:30:59,0
2,76,2009-04-23 22:30:59,0.625
68,5,2009-04-23 22:31:23,0.176
68,8,2009-04-23 22:31:23,0
68,20,2009-04-23 22:31:23,0.176
68,23,2009-04-23 22:31:23,0.149
68,34,2009-04-23 22:31:23,
68,44,2009-04-23 22:31:23,0
68,59,2009-04-23 22:31:23,0
68,64,2009-04-23 22:31:23,0
68,70,2009-04-23 22:31:23,0.113
68,77,2009-04-23 22:31:23,
75,54,2009-04-23 22:31:23,
75,72,2009-04-23 22:31:23,0.574
21,8,2009-04-23 22:31:37,0.193
21,20,2009-04-23 22:31:37,0.06
21,31,2009-04-23 22:31:37,0.38
21,59,2009-04-23 22:31:37,0.009
21,62,2009-04-23 22:31:37,0.04
21,64,2009-04-23 22:31:37,
21,70,2009-04-23 22:31:37,0.305
31,8,2009-04-23 22:31:40,0.133
31,20,2009-04-23 22:31:40,0.151
31,21,2009-04-23 22:31:40,0.355
31,23,2009-04-23 22:31:40,0.007
31,33,2009-04-23 22:31:40,
31,40,2009-04-23 22:31:40,
31,62,2009-04-23 22:31:40,0.032
31,64,2009-04-23 22:31:40,0.163
31,70,2009-04-23 22:31:40,0.423
31,77,2009-04-23 22:31:40,0
60,18,2009-04-23 22:32:02,0.359
60,56,2009-04-23 22:32:02,0.151
60,65,2009-04-23 22:32:02,0.511
30,20,2009-04-23 22:32:21,0.694
30,23,2009-04-23 22:32:21,0.095
30,44,2009-04-23 22:32:21,0.2
30,59,2009-04-23 22:32:21,0.495
30,62,2009-04-23 22:32:21,0.054
30,64,2009-04-23 22:32:21,
70,8,2009-04-23 22:32:55,0.278
70,21,2009-04-23 22:32:55,0.34
70,34,2009-04-23 22:32:55,0.077
70,59,2009-04-23 22:32:55,0.066
70,62,2009-04-23 22:32:55,0.096
27,4,2009-04-23 22:33:01,0.502
27,8,2009-04-23 22:33:01,0.078
27,20,2009-04-23 22:33:01,0.033
27,21,2009-04-23 22:33:01,0.644
27,31,2009-04-23 22:33:01,0.359
27,59,2009-04-23 22:33:01,0.053
27,62,2009-04-23 22:33:01,0.052
27,64,2009-04-23 22:33:01,0
27,70,2009-04-23 22:33:01,0.312
5,44,2009-04-23 22:33:09,0.207
5,54,2009-04-23 22:33:09,
5,64,2009-04-23 22:33:09,
5,68,2009-04-23 22:33:09,0.083
5,76,2009-04-23 22:33:09,0.2
5,77,2009-04-23 22:33:09,0.091
58,71,2009-04-23 22:33:14,0.094
18,11,2009-04-23 22:33:25,0.024
18,46,2009-04-23 22:33:25,0.163
18,49,2009-04-23 22:33:25,0.24
18,60,2009-04-23 22:33:25,0.724
18,76,2009-04-23 22:33:25,0.008
15,29,2009-04-23 22:33:38,0.275
15,40,2009-04-23 22:33:38,
15,72,2009-04-23 22:33:38,0.489
15,79,2009-04-23 22:33:38,0.302
1,2,2009-04-23 22:33:39,0
1,2,2009-04-23 22:33:39,0
1,57,2009-04-23 22:33:39,0.221
1,57,2009-04-23 22:33:39,0.221
4,8,2009-04-23 22:33:44,0.077
4,20,2009-04-23 22:33:44,0.022
4,21,2009-04-23 22:33:44,0.38
4,23,2009-04-23 22:33:44,0.032
4,27,2009-04-23 22:33:44,0.528
4,30,2009-04-23 22:33:44,0.017
4,31,2009-04-23 22:33:44,0.365
4,33,2009-04-23 22:33:44,
4,62,2009-04-23 22:33:44,0.067
4,64,2009-04-23 22:33:44,0.097
4,77,2009-04-23 22:33:44,0
69,29,2009-04-23 22:33:48,0.565
69,72,2009-04-23 22:33:48,0.439
69,79,2009-04-23 22:33:48,0.332
11,1,2009-04-23 22:33:53,0.331
11,18,2009-04-23 22:33:53,0.045
11,46,2009-04-23 22:33:53,0.109
11,49,2009-04-23 22:33:53,
11,76,2009-04-23 22:33:53,0.5
35,9,2009-04-23 22:34:27,
35,45,2009-04-23 22:34:27,0.416
35,54,2009-04-23 22:34:27,
72,15,2009-04-23 22:36:04,0.457
72,29,2009-04-23 22:36:04,0.424
72,40,2009-04-23 22:36:04,
72,54,2009-04-23 22:36:04,
72,75,2009-04-23 22:36:04,0.405
72,79,2009-04-23 22:36:04,0.328
2,1,2009-04-23 22:36:15,0
2,46,2009-04-23 22:36:15,0.364
2,76,2009-04-23 22:36:15,0.625
75,54,2009-04-23 22:36:37,
75,72,2009-04-23 22:36:37,0.574
68,5,2009-04-23 22:36:40,0.176
68,8,2009-04-23 22:36:40,0
68,20,2009-04-23 22:36:40,0.176
68,21,2009-04-23 22:36:40,0.044
68,23,2009-04-23 22:36:40,0.149
68,34,2009-04-23 22:36:40,
68,44,2009-04-23 22:36:40,0
68,54,2009-04-23 22:36:40,
68,59,2009-04-23 22:36:40,0
68,64,2009-04-23 22:36:40,0
68,70,2009-04-23 22:36:40,0.113
68,77,2009-04-23 22:36:40,
21,8,2009-04-23 22:36:53,0.193
21,20,2009-04-23 22:36:53,0.06
21,31,2009-04-23 22:36:53,0.38
21,59,2009-04-23 22:36:53,0.009
21,62,2009-04-23 22:36:53,0.04
21,70,2009-04-23 22:36:53,0.305
31,8,2009-04-23 22:36:55,0.133
31,20,2009-04-23 22:36:55,0.151
31,21,2009-04-23 22:36:55,0.355
31,30,2009-04-23 22:36:55,0.06
31,33,2009-04-23 22:36:55,
31,59,2009-04-23 22:36:55,0.082
31,62,2009-04-23 22:36:55,0.032
31,64,2009-04-23 22:36:55,0.163
31,77,2009-04-23 22:36:55,0
60,56,2009-04-23 22:37:18,0.151
60,65,2009-04-23 22:37:18,0.511
70,8,2009-04-23 22:38:12,0.278
70,20,2009-04-23 22:38:12,0.152
70,21,2009-04-23 22:38:12,0.34
70,34,2009-04-23 22:38:12,0.077
70,59,2009-04-23 22:38:12,0.066
70,62,2009-04-23 22:38:12,0.096
70,68,2009-04-23 22:38:12,0.107
27,8,2009-04-23 22:38:17,0.078
27,21,2009-04-23 22:38:17,0.644
27,30,2009-04-23 22:38:17,0.065
27,31,2009-04-23 22:38:17,0.359
27,62,2009-04-23 22:38:17,0.052
27,64,2009-04-23 22:38:17,0
5,64,2009-04-23 22:38:24,
5,68,2009-04-23 22:38:24,0.083
5,76,2009-04-23 22:38:24,0.2
5,77,2009-04-23 22:38:24,0.091
58,40,2009-04-23 22:38:31,
58,71,2009-04-23 22:38:31,0.094
18,11,2009-04-23 22:38:44,0.024
18,46,2009-04-23 22:38:44,0.163
18,49,2009-04-23 22:38:44,0.24
18,76,2009-04-23 22:38:44,0.008
1,2,2009-04-23 22:38:56,0
1,2,2009-04-23 22:38:56,0
1,4,2009-04-23 22:38:56,0.214
1,4,2009-04-23 22:38:56,0.214
15,29,2009-04-23 22:38:59,0.275
15,40,2009-04-23 22:38:59,
15,79,2009-04-23 22:38:59,0.302
4,11,2009-04-23 22:39:00,0.133
4,46,2009-04-23 22:39:00,0.039
4,49,2009-04-23 22:39:00,0.058
69,29,2009-04-23 22:39:05,0.565
69,72,2009-04-23 22:39:05,0.439
69,79,2009-04-23 22:39:05,0.332
11,4,2009-04-23 22:39:10,0.303
11,18,2009-04-23 22:39:10,0.045
11,46,2009-04-23 22:39:10,0.109
11,49,2009-04-23 22:39:10,
11,76,2009-04-23 22:39:10,0.5
35,45,2009-04-23 22:39:42,0.416
57,8,2009-04-23 22:39:54,0.15
57,20,2009-04-23 22:39:54,0.012
57,21,2009-04-23 22:39:54,0.745
57,31,2009-04-23 22:39:54,0.456
57,59,2009-04-23 22:39:54,0.023
57,62,2009-04-23 22:39:54,0
57,70,2009-04-23 22:39:54,0.437
30,20,2009-04-23 22:40:17,0.694
30,23,2009-04-23 22:40:17,0.095
30,33,2009-04-23 22:40:17,
30,57,2009-04-23 22:40:17,0.25
30,59,2009-04-23 22:40:17,0.495
30,62,2009-04-23 22:40:17,0.054
72,29,2009-04-23 22:41:20,0.424
72,40,2009-04-23 22:41:20,
72,54,2009-04-23 22:41:20,
72,71,2009-04-23 22:41:20,0.118
72,75,2009-04-23 22:41:20,0.405
72,79,2009-04-23 22:41:20,0.328
2,1,2009-04-23 22:41:31,0
2,46,2009-04-23 22:41:31,0.364
2,76,2009-04-23 22:41:31,0.625
68,5,2009-04-23 22:41:55,0.176
68,20,2009-04-23 22:41:55,0.176
68,21,2009-04-23 22:41:55,0.044
68,23,2009-04-23 22:41:55,0.149
68,34,2009-04-23 22:41:55,
68,54,2009-04-23 22:41:55,
68,59,2009-04-23 22:41:55,0
68,64,2009-04-23 22:41:55,0
68,77,2009-04-23 22:41:55,
75,54,2009-04-23 22:42:00,
75,72,2009-04-23 22:42:00,0.574
21,8,2009-04-23 22:42:09,0.193
21,31,2009-04-23 22:42:09,0.38
21,59,2009-04-23 22:42:09,0.009
21,62,2009-04-23 22:42:09,0.04
21,64,2009-04-23 22:42:09,
21,70,2009-04-23 22:42:09,0.305
31,8,2009-04-23 22:42:10,0.133
31,20,2009-04-23 22:42:10,0.151
31,21,2009-04-23 22:42:10,0.355
31,33,2009-04-23 22:42:10,
31,44,2009-04-23 22:42:10,0.215
31,57,2009-04-23 22:42:10,0.409
31,62,2009-04-23 22:42:10,0.032
31,64,2009-04-23 22:42:10,0.163
31,70,2009-04-23 22:42:10,0.423
31,77,2009-04-23 22:42:10,0
60,65,2009-04-23 22:42:34,0.511
70,8,2009-04-23 22:43:29,0.278
70,20,2009-04-23 22:43:29,0.152
70,21,2009-04-23 22:43:29,0.34
70,34,2009-04-23 22:43:29,0.077
70,59,2009-04-23 22:43:29,0.066
70,62,2009-04-23 22:43:29,0.096
70,68,2009-04-23 22:43:29,0.107
27,8,2009-04-23 22:43:33,0.078
27,20,2009-04-23 22:43:33,0.033
27,21,2009-04-23 22:43:33,0.644
27,30,2009-04-23 22:43:33,0.065
27,31,2009-04-23 22:43:33,0.359
27,62,2009-04-23 22:43:33,0.052
27,64,2009-04-23 22:43:33,0
5,44,2009-04-23 22:43:39,0.207
5,54,2009-04-23 22:43:39,
5,64,2009-04-23 22:43:39,
5,68,2009-04-23 22:43:39,0.083
5,71,2009-04-23 22:43:39,0.138
5,76,2009-04-23 22:43:39,0.2
5,77,2009-04-23 22:43:39,0.091
58,71,2009-04-23 22:43:43,0.094
1,2,2009-04-23 22:44:12,0
1,2,2009-04-23 22:44:12,0
1,11,2009-04-23 22:44:12,0.406
1,11,2009-04-23 22:44:12,0.406
4,11,2009-04-23 22:44:16,0.133
4,33,2009-04-23 22:44:16,
4,46,2009-04-23 22:44:16,0.039
4,49,2009-04-23 22:44:16,0.058
18,11,2009-04-23 22:44:16,0.024
18,46,2009-04-23 22:44:16,0.163
18,49,2009-04-23 22:44:16,0.24
18,76,2009-04-23 22:44:16,0.008
15,40,2009-04-23 22:44:20,
69,29,2009-04-23 22:44:22,0.565
69,40,2009-04-23 22:44:22,
69,72,2009-04-23 22:44:22,0.439
69,79,2009-04-23 22:44:22,0.332
11,4,2009-04-23 22:44:27,0.303
11,46,2009-04-23 22:44:27,0.109
11,49,2009-04-23 22:44:27,
11,76,2009-04-23 22:44:27,0.5
35,40,2009-04-23 22:44:57,
35,45,2009-04-23 22:44:57,0.416
72,29,2009-04-23 22:46:36,0.424
72,40,2009-04-23 22:46:36,
72,54,2009-04-23 22:46:36,
72,71,2009-04-23 22:46:36,0.118
72,75,2009-04-23 22:46:36,0.405
72,79,2009-04-23 22:46:36,0.328
2,1,2009-04-23 22:46:47,0
2,46,2009-04-23 22:46:47,0.364
2,76,2009-04-23 22:46:47,0.625
68,5,2009-04-23 22:47:10,0.176
68,8,2009-04-23 22:47:10,0
68,20,2009-04-23 22:47:10,0.176
68,23,2009-04-23 22:47:10,0.149
68,34,2009-04-23 22:47:10,
68,59,2009-04-23 22:47:10,0
68,62,2009-04-23 22:47:10,0.252
68,64,2009-04-23 22:47:10,0
68,77,2009-04-23 22:47:10,
75,54,2009-04-23 22:47:12,
75,72,2009-04-23 22:47:12,0.574
21,8,2009-04-23 22:47:25,0.193
21,20,2009-04-23 22:47:25,0.06
21,31,2009-04-23 22:47:25,0.38
21,59,2009-04-23 22:47:25,0.009
21,62,2009-04-23 22:47:25,0.04
21,64,2009-04-23 22:47:25,
21,70,2009-04-23 22:47:25,0.305
31,8,2009-04-23 22:47:25,0.133
31,20,2009-04-23 22:47:25,0.151
31,21,2009-04-23 22:47:25,0.355
31,30,2009-04-23 22:47:25,0.06
31,33,2009-04-23 22:47:25,
31,57,2009-04-23 22:47:25,0.409
31,59,2009-04-23 22:47:25,0.082
31,62,2009-04-23 22:47:25,0.032
31,64,2009-04-23 22:47:25,0.163
60,65,2009-04-23 22:47:50,0.511
70,8,2009-04-23 22:48:46,0.278
70,20,2009-04-23 22:48:46,0.152
70,21,2009-04-23 22:48:46,0.34
70,34,2009-04-23 22:48:46,0.077
70,59,2009-04-23 22:48:46,0.066
70,62,2009-04-23 22:48:46,0.096
27,8,2009-04-23 22:48:49,0.078
27,20,2009-04-23 22:48:49,0.033
27,21,2009-04-23 22:48:49,0.644
27,31,2009-04-23 22:48:49,0.359
27,59,2009-04-23 22:48:49,0.053
27,62,2009-04-23 22:48:49,0.052
27,64,2009-04-23 22:48:49,0
27,70,2009-04-23 22:48:49,0.312
5,44,2009-04-23 22:48:54,0.207
5,64,2009-04-23 22:48:54,
5,68,2009-04-23 22:48:54,0.083
5,76,2009-04-23 22:48:54,0.2
5,77,2009-04-23 22:48:54,0.091
30,23,2009-04-23 22:48:57,0.095
30,33,2009-04-23 22:48:57,
30,59,2009-04-23 22:48:57,0.495
30,62,2009-04-23 22:48:57,0.054
30,64,2009-04-23 22:48:57,
58,71,2009-04-23 22:49:04,0.094
1,2,2009-04-23 22:49:28,0
1,2,2009-04-23 22:49:28,0
4,11,2009-04-23 22:49:32,0.133
4,33,2009-04-23 22:49:32,
4,46,2009-04-23 22:49:32,0.039
4,76,2009-04-23 22:49:32,0
15,79,2009-04-23 22:49:39,0.302
69,29,2009-04-23 22:49:39,0.565
69,40,2009-04-23 22:49:39,
69,72,2009-04-23 22:49:39,0.439
69,79,2009-04-23 22:49:39,0.332
11,1,2009-04-23 22:49:43,0.331
11,4,2009-04-23 22:49:43,0.303
11,18,2009-04-23 22:49:43,0.045
11,46,2009-04-23 22:49:43,0.109
11,49,2009-04-23 22:49:43,
11,76,2009-04-23 22:49:43,0.5
18,11,2009-04-23 22:50:03,0.024
18,46,2009-04-23 22:50:03,0.163
18,49,2009-04-23 22:50:03,0.24
35,9,2009-04-23 22:50:12,
35,45,2009-04-23 22:50:12,0.416
72,29,2009-04-23 22:51:52,0.424
72,40,2009-04-23 22:51:52,
72,71,2009-04-23 22:51:52,0.118
72,75,2009-04-23 22:51:52,0.405
72,79,2009-04-23 22:51:52,0.328
2,1,2009-04-23 22:52:03,0
2,46,2009-04-23 22:52:03,0.364
68,5,2009-04-23 22:52:27,0.176
68,8,2009-04-23 22:52:27,0
68,23,2009-04-23 22:52:27,0.149
68,44,2009-04-23 22:52:27,0
68,59,2009-04-23 22:52:27,0
68,64,2009-04-23 22:52:27,0
68,77,2009-04-23 22:52:27,
75,54,2009-04-23 22:52:35,
75,72,2009-04-23 22:52:35,0.574
31,8,2009-04-23 22:52:40,0.133
31,20,2009-04-23 22:52:40,0.151
31,21,2009-04-23 22:52:40,0.355
31,33,2009-04-23 22:52:40,
31,59,2009-04-23 22:52:40,0.082
31,62,2009-04-23 22:52:40,0.032
31,64,2009-04-23 22:52:40,0.163
31,77,2009-04-23 22:52:40,0
21,8,2009-04-23 22:52:41,0.193
21,20,2009-04-23 22:52:41,0.06
21,31,2009-04-23 22:52:41,0.38
21,59,2009-04-23 22:52:41,0.009
21,62,2009-04-23 22:52:41,0.04
21,64,2009-04-23 22:52:41,
21,68,2009-04-23 22:52:41,0.025
21,70,2009-04-23 22:52:41,0.305
60,65,2009-04-23 22:53:06,0.511
64,8,2009-04-23 22:54:02,
64,23,2009-04-23 22:54:02,
64,31,2009-04-23 22:54:02,0.543
64,33,2009-04-23 22:54:02,
64,44,2009-04-23 22:54:02,1
64,62,2009-04-23 22:54:02,0
64,68,2009-04-23 22:54:02,0
64,75,2009-04-23 22:54:02,
64,76,2009-04-23 22:54:02,
64,77,2009-04-23 22:54:02,
70,8,2009-04-23 22:54:03,0.278
70,21,2009-04-23 22:54:03,0.34
70,31,2009-04-23 22:54:03,0.423
70,34,2009-04-23 22:54:03,0.077
70,59,2009-04-23 22:54:03,0.066
70,62,2009-04-23 22:54:03,0.096
27,8,2009-04-23 22:54:05,0.078
27,20,2009-04-23 22:54:05,0.033
27,21,2009-04-23 22:54:05,0.644
27,31,2009-04-23 22:54:05,0.359
27,62,2009-04-23 22:54:05,0.052
5,44,2009-04-23 22:54:09,0.207
5,54,2009-04-23 22:54:09,
5,64,2009-04-23 22:54:09,
5,76,2009-04-23 22:54:09,0.2
5,77,2009-04-23 22:54:09,0.091
58,71,2009-04-23 22:54:16,0.094
1,2,2009-04-23 22:54:45,0
1,2,2009-04-23 22:54:45,0
4,11,2009-04-23 22:54:48,0.133
69,29,2009-04-23 22:54:56,0.565
69,40,2009-04-23 22:54:56,
69,72,2009-04-23 22:54:56,0.439
69,79,2009-04-23 22:54:56,0.332
11,4,2009-04-23 22:55:00,0.303
11,18,2009-04-23 22:55:00,0.045
11,46,2009-04-23 22:55:00,0.109
11,49,2009-04-23 22:55:00,
15,64,2009-04-23 22:55:02,0.062
15,79,2009-04-23 22:55:02,0.302
18,11,2009-04-23 22:55:22,0.024
18,46,2009-04-23 22:55:22,0.163
18,49,2009-04-23 22:55:22,0.24
35,9,2009-04-23 22:55:27,
35,72,2009-04-23 22:55:27,0.479
35,79,2009-04-23 22:55:27,0.158
72,29,2009-04-23 22:57:08,0.424
72,40,2009-04-23 22:57:08,
72,71,2009-04-23 22:57:08,0.118
72,75,2009-04-23 22:57:08,0.405
72,79,2009-04-23 22:57:08,0.328
2,1,2009-04-23 22:57:19,0
2,46,2009-04-23 22:57:19,0.364
68,5,2009-04-23 22:57:44,0.176
68,8,2009-04-23 22:57:44,0
68,23,2009-04-23 22:57:44,0.149
68,34,2009-04-23 22:57:44,
68,44,2009-04-23 22:57:44,0
68,62,2009-04-23 22:57:44,0.252
68,77,2009-04-23 22:57:44,
75,5,2009-04-23 22:57:53,0.153
75,54,2009-04-23 22:57:53,
75,72,2009-04-23 22:57:53,0.574
31,8,2009-04-23 22:57:55,0.133
31,20,2009-04-23 22:57:55,0.151
31,21,2009-04-23 22:57:55,0.355
31,30,2009-04-23 22:57:55,0.06
31,33,2009-04-23 22:57:55,
31,62,2009-04-23 22:57:55,0.032
31,64,2009-04-23 22:57:55,0.163
21,8,2009-04-23 22:57:57,0.193
21,20,2009-04-23 22:57:57,0.06
21,31,2009-04-23 22:57:57,0.38
21,59,2009-04-23 22:57:57,0.009
21,61,2009-04-23 22:57:57,0.249
21,62,2009-04-23 22:57:57,0.04
21,68,2009-04-23 22:57:57,0.025
21,76,2009-04-23 22:57:57,
60,65,2009-04-23 22:58:22,0.511
30,20,2009-04-23 22:58:32,0.694
30,23,2009-04-23 22:58:32,0.095
30,31,2009-04-23 22:58:32,0.137
30,33,2009-04-23 22:58:32,
30,59,2009-04-23 22:58:32,0.495
30,62,2009-04-23 22:58:32,0.054
71,72,2009-04-23 22:58:40,0.426
71,79,2009-04-23 22:58:40,0.366
20,8,2009-04-23 22:59:12,0.235
20,23,2009-04-23 22:59:12,0.151
20,30,2009-04-23 22:59:12,0.707
20,31,2009-04-23 22:59:12,0.164
20,44,2009-04-23 22:59:12,0.239
20,59,2009-04-23 22:59:12,0.303
20,62,2009-04-23 22:59:12,0.116
20,76,2009-04-23 22:59:12,0.15
20,8,2009-04-23 22:59:17,0.235
20,23,2009-04-23 22:59:17,0.151
20,30,2009-04-23 22:59:17,0.707
20,31,2009-04-23 22:59:17,0.164
20,44,2009-04-23 22:59:17,0.239
20,59,2009-04-23 22:59:17,0.303
20,62,2009-04-23 22:59:17,0.116
20,76,2009-04-23 22:59:17,0.15
70,8,2009-04-23 22:59:20,0.278
70,21,2009-04-23 22:59:20,0.34
70,59,2009-04-23 22:59:20,0.066
70,62,2009-04-23 22:59:20,0.096
27,8,2009-04-23 22:59:21,0.078
27,21,2009-04-23 22:59:21,0.644
27,30,2009-04-23 22:59:21,0.065
27,31,2009-04-23 22:59:21,0.359
27,62,2009-04-23 22:59:21,0.052
5,44,2009-04-23 22:59:24,0.207
5,64,2009-04-23 22:59:24,
5,68,2009-04-23 22:59:24,0.083
5,75,2009-04-23 22:59:24,0.102
5,77,2009-04-23 22:59:24,0.091
61,1,2009-04-23 22:59:33,0.925
61,2,2009-04-23 22:59:33,0
61,30,2009-04-23 22:59:33,0.012
46,2,2009-04-23 22:59:54,0.333
46,4,2009-04-23 22:59:54,0.04
46,11,2009-04-23 22:59:54,0.093
46,18,2009-04-23 22:59:54,0.143
1,2,2009-04-23 23:00:01,0
1,2,2009-04-23 23:00:01,0
1,61,2009-04-23 23:00:01,0.882
1,61,2009-04-23 23:00:01,0.882
4,11,2009-04-23 23:00:04,0.133
4,46,2009-04-23 23:00:04,0.039
4,49,2009-04-23 23:00:04,0.058
69,29,2009-04-23 23:00:13,0.565
69,40,2009-04-23 23:00:13,
69,72,2009-04-23 23:00:13,0.439
69,79,2009-04-23 23:00:13,0.332
11,4,2009-04-23 23:00:17,0.303
11,18,2009-04-23 23:00:17,0.045
11,46,2009-04-23 23:00:17,0.109
11,49,2009-04-23 23:00:17,
11,61,2009-04-23 23:00:17,0.337
15,79,2009-04-23 23:00:22,0.302
18,11,2009-04-23 23:00:41,0.024
18,46,2009-04-23 23:00:41,0.163
18,49,2009-04-23 23:00:41,0.24
18,60,2009-04-23 23:00:41,0.724
72,29,2009-04-23 23:02:24,0.424
72,40,2009-04-23 23:02:24,
72,75,2009-04-23 23:02:24,0.405
72,79,2009-04-23 23:02:24,0.328
2,1,2009-04-23 23:02:35,0
2,46,2009-04-23 23:02:35,0.364
2,61,2009-04-23 23:02:35,0
68,5,2009-04-23 23:03:01,0.176
68,8,2009-04-23 23:03:01,0
68,20,2009-04-23 23:03:01,0.176
68,59,2009-04-23 23:03:01,0
68,71,2009-04-23 23:03:01,0.014
68,76,2009-04-23 23:03:01,0
68,77,2009-04-23 23:03:01,
75,54,2009-04-23 23:03:06,
75,72,2009-04-23 23:03:06,0.574
21,8,2009-04-23 23:03:13,0.193
21,31,2009-04-23 23:03:13,0.38
21,59,2009-04-23 23:03:13,0.009
21,62,2009-04-23 23:03:13,0.04
21,70,2009-04-23 23:03:13,0.305
60,65,2009-04-23 23:03:38,0.511
27,8,2009-04-23 23:04:37,0.078
27,20,2009-04-23 23:04:37,0.033
27,21,2009-04-23 23:04:37,0.644
27,30,2009-04-23 23:04:37,0.065
27,31,2009-04-23 23:04:37,0.359
27,62,2009-04-23 23:04:37,0.052
70,8,2009-04-23 23:04:37,0.278
70,20,2009-04-23 23:04:37,0.152
70,21,2009-04-23 23:04:37,0.34
70,31,2009-04-23 23:04:37,0.423
70,34,2009-04-23 23:04:37,0.077
70,59,2009-04-23 23:04:37,0.066
70,62,2009-04-23 23:04:37,0.096
5,20,2009-04-23 23:04:39,0.348
5,46,2009-04-23 23:04:39,0.366
5,54,2009-04-23 23:04:39,
5,64,2009-04-23 23:04:39,
5,76,2009-04-23 23:04:39,0.2
5,77,2009-04-23 23:04:39,0.091
79,15,2009-04-23 23:05:01,0.363
79,29,2009-04-23 23:05:01,0.351
79,40,2009-04-23 23:05:01,
79,72,2009-04-23 23:05:01,0.37
46,2,2009-04-23 23:05:11,0.333
46,4,2009-04-23 23:05:11,0.04
46,11,2009-04-23 23:05:11,0.093
46,18,2009-04-23 23:05:11,0.143
46,49,2009-04-23 23:05:11,0
4,11,2009-04-23 23:05:17,0.133
4,46,2009-04-23 23:05:17,0.039
4,49,2009-04-23 23:05:17,0.058
1,2,2009-04-23 23:05:18,0
1,2,2009-04-23 23:05:18,0
1,61,2009-04-23 23:05:18,0.882
1,61,2009-04-23 23:05:18,0.882
71,5,2009-04-23 23:05:18,0.499
71,23,2009-04-23 23:05:18,0.112
71,44,2009-04-23 23:05:18,0.419
71,68,2009-04-23 23:05:18,0.008
71,76,2009-04-23 23:05:18,0
71,77,2009-04-23 23:05:18,
69,40,2009-04-23 23:05:23,
69,72,2009-04-23 23:05:23,0.439
11,4,2009-04-23 23:05:33,0.303
11,18,2009-04-23 23:05:33,0.045
11,46,2009-04-23 23:05:33,0.109
11,49,2009-04-23 23:05:33,
11,61,2009-04-23 23:05:33,0.337
15,79,2009-04-23 23:05:45,0.302
18,11,2009-04-23 23:06:00,0.024
18,46,2009-04-23 23:06:00,0.163
18,49,2009-04-23 23:06:00,0.24
18,60,2009-04-23 23:06:00,0.724
72,29,2009-04-23 23:07:40,0.424
72,40,2009-04-23 23:07:40,
72,79,2009-04-23 23:07:40,0.328
2,1,2009-04-23 23:07:51,0
2,46,2009-04-23 23:07:51,0.364
2,61,2009-04-23 23:07:51,0
30,20,2009-04-23 23:08:14,0.694
30,33,2009-04-23 23:08:14,
30,59,2009-04-23 23:08:14,0.495
30,76,2009-04-23 23:08:14,0.175
68,5,2009-04-23 23:08:18,0.176
68,8,2009-04-23 23:08:18,0
68,20,2009-04-23 23:08:18,0.176
68,34,2009-04-23 23:08:18,
68,44,2009-04-23 23:08:18,0
68,62,2009-04-23 23:08:18,0.252
68,71,2009-04-23 23:08:18,0.014
68,76,2009-04-23 23:08:18,0
68,77,2009-04-23 23:08:18,
31,8,2009-04-23 23:08:25,0.133
31,20,2009-04-23 23:08:25,0.151
31,62,2009-04-23 23:08:25,0.032
31,76,2009-04-23 23:08:25,0
31,77,2009-04-23 23:08:25,0
21,8,2009-04-23 23:08:28,0.193
21,20,2009-04-23 23:08:28,0.06
21,30,2009-04-23 23:08:28,0.009
21,31,2009-04-23 23:08:28,0.38
21,33,2009-04-23 23:08:28,
21,59,2009-04-23 23:08:28,0.009
21,62,2009-04-23 23:08:28,0.04
21,70,2009-04-23 23:08:28,0.305
21,76,2009-04-23 23:08:28,
21,77,2009-04-23 23:08:28,0
75,54,2009-04-23 23:08:29,
75,72,2009-04-23 23:08:29,0.574
60,18,2009-04-23 23:08:54,0.359
60,65,2009-04-23 23:08:54,0.511
20,8,2009-04-23 23:09:48,0.235
20,30,2009-04-23 23:09:48,0.707
20,34,2009-04-23 23:09:48,0.362
20,59,2009-04-23 23:09:48,0.303
20,62,2009-04-23 23:09:48,0.116
20,68,2009-04-23 23:09:48,0.128
20,76,2009-04-23 23:09:48,0.15
20,8,2009-04-23 23:09:53,0.235
20,30,2009-04-23 23:09:53,0.707
20,34,2009-04-23 23:09:53,0.362
20,59,2009-04-23 23:09:53,0.303
20,62,2009-04-23 23:09:53,0.116
20,68,2009-04-23 23:09:53,0.128
20,76,2009-04-23 23:09:53,0.15
27,8,2009-04-23 23:09:53,0.078
27,21,2009-04-23 23:09:53,0.644
27,30,2009-04-23 23:09:53,0.065
27,31,2009-04-23 23:09:53,0.359
27,62,2009-04-23 23:09:53,0.052
5,20,2009-04-23 23:09:54,0.348
5,44,2009-04-23 23:09:54,0.207
5,46,2009-04-23 23:09:54,0.366
5,54,2009-04-23 23:09:54,
5,76,2009-04-23 23:09:54,0.2
5,77,2009-04-23 23:09:54,0.091
70,8,2009-04-23 23:09:54,0.278
70,20,2009-04-23 23:09:54,0.152
70,21,2009-04-23 23:09:54,0.34
70,34,2009-04-23 23:09:54,0.077
70,59,2009-04-23 23:09:54,0.066
70,62,2009-04-23 23:09:54,0.096
46,2,2009-04-23 23:10:27,0.333
46,4,2009-04-23 23:10:27,0.04
46,11,2009-04-23 23:10:27,0.093
46,18,2009-04-23 23:10:27,0.143
46,61,2009-04-23 23:10:27,0.187
